FILE,LABEL,VALUE
label,role,http://www.xbrl.org/2003/role/documentation
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,fb-20200630.xsd#fb_ComputerSoftwareOfficeEquipmentAndOtherMember
label,label,loc_fb_ComputerSoftwareOfficeEquipmentAndOtherMember_E11E69161FD40A8917D101CBDA3A9813
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_fb_ComputerSoftwareOfficeEquipmentAndOtherMember_E11E69161FD40A8917D101CBDA3A9813
label,to,lab_fb_ComputerSoftwareOfficeEquipmentAndOtherMember_E11E69161FD40A8917D101CBDA3A9813
label,type,arc
label,item_type,label_label
label,id,lab_fb_FinanceLeaseRightOfUseAssetMember_E167FE74D6269514475401CBDA3A2D4D_terseLabel_en-US
label,label,lab_fb_FinanceLeaseRightOfUseAssetMember_E167FE74D6269514475401CBDA3A2D4D
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_fb_FinanceLeaseRightOfUseAssetMember_E167FE74D6269514475401CBDA3A2D4D_label_en-US
label,label,lab_fb_FinanceLeaseRightOfUseAssetMember_E167FE74D6269514475401CBDA3A2D4D
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_fb_FinanceLeaseRightOfUseAssetMember_E167FE74D6269514475401CBDA3A2D4D_documentation_en-US
label,label,lab_fb_FinanceLeaseRightOfUseAssetMember_E167FE74D6269514475401CBDA3A2D4D
label,role,http://www.xbrl.org/2003/role/documentation
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,fb-20200630.xsd#fb_FinanceLeaseRightOfUseAssetMember
label,label,loc_fb_FinanceLeaseRightOfUseAssetMember_E167FE74D6269514475401CBDA3A2D4D
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_fb_FinanceLeaseRightOfUseAssetMember_E167FE74D6269514475401CBDA3A2D4D
label,to,lab_fb_FinanceLeaseRightOfUseAssetMember_E167FE74D6269514475401CBDA3A2D4D
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_ConstructionInProgressMember_9645A7DBDC26A2B1E95001CBDA3A53B6_terseLabel_en-US
label,label,lab_us-gaap_ConstructionInProgressMember_9645A7DBDC26A2B1E95001CBDA3A53B6
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_ConstructionInProgressMember_9645A7DBDC26A2B1E95001CBDA3A53B6_label_en-US
label,label,lab_us-gaap_ConstructionInProgressMember_9645A7DBDC26A2B1E95001CBDA3A53B6
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_ConstructionInProgressMember
label,label,loc_us-gaap_ConstructionInProgressMember_9645A7DBDC26A2B1E95001CBDA3A53B6
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_ConstructionInProgressMember_9645A7DBDC26A2B1E95001CBDA3A53B6
label,to,lab_us-gaap_ConstructionInProgressMember_9645A7DBDC26A2B1E95001CBDA3A53B6
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_PropertyPlantAndEquipmentLineItems_B9D557F49A174E47EB2401CBDA3AEA64_terseLabel_en-US
label,label,lab_us-gaap_PropertyPlantAndEquipmentLineItems_B9D557F49A174E47EB2401CBDA3AEA64
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_PropertyPlantAndEquipmentLineItems_B9D557F49A174E47EB2401CBDA3AEA64_label_en-US
label,label,lab_us-gaap_PropertyPlantAndEquipmentLineItems_B9D557F49A174E47EB2401CBDA3AEA64
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_PropertyPlantAndEquipmentLineItems
label,label,loc_us-gaap_PropertyPlantAndEquipmentLineItems_B9D557F49A174E47EB2401CBDA3AEA64
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_PropertyPlantAndEquipmentLineItems_B9D557F49A174E47EB2401CBDA3AEA64
label,to,lab_us-gaap_PropertyPlantAndEquipmentLineItems_B9D557F49A174E47EB2401CBDA3AEA64
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_PropertyPlantAndEquipmentGross_369B5FFA6E1AF76B993E01CBDA3AE7E8_terseLabel_en-US
label,label,lab_us-gaap_PropertyPlantAndEquipmentGross_369B5FFA6E1AF76B993E01CBDA3AE7E8
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_PropertyPlantAndEquipmentGross_369B5FFA6E1AF76B993E01CBDA3AE7E8_label_en-US
label,label,lab_us-gaap_PropertyPlantAndEquipmentGross_369B5FFA6E1AF76B993E01CBDA3AE7E8
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_PropertyPlantAndEquipmentGross
label,label,loc_us-gaap_PropertyPlantAndEquipmentGross_369B5FFA6E1AF76B993E01CBDA3AE7E8
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_PropertyPlantAndEquipmentGross_369B5FFA6E1AF76B993E01CBDA3AE7E8
label,to,lab_us-gaap_PropertyPlantAndEquipmentGross_369B5FFA6E1AF76B993E01CBDA3AE7E8
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment_C597A13368A5FD02506B01CBDA3A771D_negatedLabel_en-US
label,label,lab_us-gaap_AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment_C597A13368A5FD02506B01CBDA3A771D
label,role,http://www.xbrl.org/2009/role/negatedLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment_C597A13368A5FD02506B01CBDA3A771D_label_en-US
label,label,lab_us-gaap_AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment_C597A13368A5FD02506B01CBDA3A771D
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment
label,label,loc_us-gaap_AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment_C597A13368A5FD02506B01CBDA3A771D
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment_C597A13368A5FD02506B01CBDA3A771D
label,to,lab_us-gaap_AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment_C597A13368A5FD02506B01CBDA3A771D
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_PropertyPlantAndEquipmentNet_4AC8EBBB46D10CFD827101CBDA3A5000_totalLabel_en-US
label,label,lab_us-gaap_PropertyPlantAndEquipmentNet_4AC8EBBB46D10CFD827101CBDA3A5000
label,role,http://www.xbrl.org/2003/role/totalLabel
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_PropertyPlantAndEquipmentNet
label,label,loc_us-gaap_PropertyPlantAndEquipmentNet_4AC8EBBB46D10CFD827101CBDA3A5000
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_PropertyPlantAndEquipmentNet_4AC8EBBB46D10CFD827101CBDA3A5000
label,to,lab_us-gaap_PropertyPlantAndEquipmentNet_4AC8EBBB46D10CFD827101CBDA3A5000
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_Depreciation_4862693A44958BA87F6701CBDA3A6350_terseLabel_en-US
label,label,lab_us-gaap_Depreciation_4862693A44958BA87F6701CBDA3A6350
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_Depreciation_4862693A44958BA87F6701CBDA3A6350_label_en-US
label,label,lab_us-gaap_Depreciation_4862693A44958BA87F6701CBDA3A6350
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_Depreciation
label,label,loc_us-gaap_Depreciation_4862693A44958BA87F6701CBDA3A6350
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_Depreciation_4862693A44958BA87F6701CBDA3A6350
label,to,lab_us-gaap_Depreciation_4862693A44958BA87F6701CBDA3A6350
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_InterestCostsCapitalized_BF95362082679269765C01CBDA3A555D_terseLabel_en-US
label,label,lab_us-gaap_InterestCostsCapitalized_BF95362082679269765C01CBDA3A555D
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_InterestCostsCapitalized_BF95362082679269765C01CBDA3A555D_label_en-US
label,label,lab_us-gaap_InterestCostsCapitalized_BF95362082679269765C01CBDA3A555D
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_InterestCostsCapitalized
label,label,loc_us-gaap_InterestCostsCapitalized_BF95362082679269765C01CBDA3A555D
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_InterestCostsCapitalized_BF95362082679269765C01CBDA3A555D
label,to,lab_us-gaap_InterestCostsCapitalized_BF95362082679269765C01CBDA3A555D
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_LossContingenciesTable_A63AF6EF618328DAA149918B27FFBAA6_terseLabel_en-US
label,label,lab_us-gaap_LossContingenciesTable_A63AF6EF618328DAA149918B27FFBAA6
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_LossContingenciesTable_A63AF6EF618328DAA149918B27FFBAA6_label_en-US
label,label,lab_us-gaap_LossContingenciesTable_A63AF6EF618328DAA149918B27FFBAA6
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_LossContingenciesTable
label,label,loc_us-gaap_LossContingenciesTable_A63AF6EF618328DAA149918B27FFBAA6
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_LossContingenciesTable_A63AF6EF618328DAA149918B27FFBAA6
label,to,lab_us-gaap_LossContingenciesTable_A63AF6EF618328DAA149918B27FFBAA6
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_LitigationStatusAxis_4F615B2BFCA3BFC92078919B747E4E1C_terseLabel_en-US
label,label,lab_us-gaap_LitigationStatusAxis_4F615B2BFCA3BFC92078919B747E4E1C
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_LitigationStatusAxis_4F615B2BFCA3BFC92078919B747E4E1C_label_en-US
label,label,lab_us-gaap_LitigationStatusAxis_4F615B2BFCA3BFC92078919B747E4E1C
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_LitigationStatusAxis
label,label,loc_us-gaap_LitigationStatusAxis_4F615B2BFCA3BFC92078919B747E4E1C
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_LitigationStatusAxis_4F615B2BFCA3BFC92078919B747E4E1C
label,to,lab_us-gaap_LitigationStatusAxis_4F615B2BFCA3BFC92078919B747E4E1C
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_LitigationStatusDomain_3CF5BDA9432ABD95B088919B747FD996_terseLabel_en-US
label,label,lab_us-gaap_LitigationStatusDomain_3CF5BDA9432ABD95B088919B747FD996
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_LitigationStatusDomain_3CF5BDA9432ABD95B088919B747FD996_label_en-US
label,label,lab_us-gaap_LitigationStatusDomain_3CF5BDA9432ABD95B088919B747FD996
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_LitigationStatusDomain
label,label,loc_us-gaap_LitigationStatusDomain_3CF5BDA9432ABD95B088919B747FD996
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_LitigationStatusDomain_3CF5BDA9432ABD95B088919B747FD996
label,to,lab_us-gaap_LitigationStatusDomain_3CF5BDA9432ABD95B088919B747FD996
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_SettledLitigationMember_7F00E9BA64B9A423E41A919BA6844CB0_terseLabel_en-US
label,label,lab_us-gaap_SettledLitigationMember_7F00E9BA64B9A423E41A919BA6844CB0
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_SettledLitigationMember_7F00E9BA64B9A423E41A919BA6844CB0_label_en-US
label,label,lab_us-gaap_SettledLitigationMember_7F00E9BA64B9A423E41A919BA6844CB0
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_SettledLitigationMember
label,label,loc_us-gaap_SettledLitigationMember_7F00E9BA64B9A423E41A919BA6844CB0
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_SettledLitigationMember_7F00E9BA64B9A423E41A919BA6844CB0
label,to,lab_us-gaap_SettledLitigationMember_7F00E9BA64B9A423E41A919BA6844CB0
label,type,arc
label,item_type,label_label
label,id,lab_fb_UnitedStatesFederalTradeCommissionInquiryMember_A34D0ABCED02A15F2B72918B28004B9A_terseLabel_en-US
label,label,lab_fb_UnitedStatesFederalTradeCommissionInquiryMember_A34D0ABCED02A15F2B72918B28004B9A
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_fb_UnitedStatesFederalTradeCommissionInquiryMember_A34D0ABCED02A15F2B72918B28004B9A_label_en-US
label,label,lab_fb_UnitedStatesFederalTradeCommissionInquiryMember_A34D0ABCED02A15F2B72918B28004B9A
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_fb_UnitedStatesFederalTradeCommissionInquiryMember_A34D0ABCED02A15F2B72918B28004B9A_documentation_en-US
label,label,lab_fb_UnitedStatesFederalTradeCommissionInquiryMember_A34D0ABCED02A15F2B72918B28004B9A
label,role,http://www.xbrl.org/2003/role/documentation
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,fb-20200630.xsd#fb_UnitedStatesFederalTradeCommissionInquiryMember
label,label,loc_fb_UnitedStatesFederalTradeCommissionInquiryMember_A34D0ABCED02A15F2B72918B28004B9A
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_fb_UnitedStatesFederalTradeCommissionInquiryMember_A34D0ABCED02A15F2B72918B28004B9A
label,to,lab_fb_UnitedStatesFederalTradeCommissionInquiryMember_A34D0ABCED02A15F2B72918B28004B9A
label,type,arc
label,item_type,label_label
label,id,lab_fb_IllinoisBiometricInformationPrivacyActMember_91EFC22D420E6C914630918B28001554_terseLabel_en-US
label,label,lab_fb_IllinoisBiometricInformationPrivacyActMember_91EFC22D420E6C914630918B28001554
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_fb_IllinoisBiometricInformationPrivacyActMember_91EFC22D420E6C914630918B28001554_label_en-US
label,label,lab_fb_IllinoisBiometricInformationPrivacyActMember_91EFC22D420E6C914630918B28001554
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_fb_IllinoisBiometricInformationPrivacyActMember_91EFC22D420E6C914630918B28001554_documentation_en-US
label,label,lab_fb_IllinoisBiometricInformationPrivacyActMember_91EFC22D420E6C914630918B28001554
label,role,http://www.xbrl.org/2003/role/documentation
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,fb-20200630.xsd#fb_IllinoisBiometricInformationPrivacyActMember
label,label,loc_fb_IllinoisBiometricInformationPrivacyActMember_91EFC22D420E6C914630918B28001554
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_fb_IllinoisBiometricInformationPrivacyActMember_91EFC22D420E6C914630918B28001554
label,to,lab_fb_IllinoisBiometricInformationPrivacyActMember_91EFC22D420E6C914630918B28001554
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_LossContingenciesLineItems_AF0263C2F0382FF3B329918B28003C3D_terseLabel_en-US
label,label,lab_us-gaap_LossContingenciesLineItems_AF0263C2F0382FF3B329918B28003C3D
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_LossContingenciesLineItems_AF0263C2F0382FF3B329918B28003C3D_label_en-US
label,label,lab_us-gaap_LossContingenciesLineItems_AF0263C2F0382FF3B329918B28003C3D
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_LossContingenciesLineItems
label,label,loc_us-gaap_LossContingenciesLineItems_AF0263C2F0382FF3B329918B28003C3D
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_LossContingenciesLineItems_AF0263C2F0382FF3B329918B28003C3D
label,to,lab_us-gaap_LossContingenciesLineItems_AF0263C2F0382FF3B329918B28003C3D
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_ContractualObligation_0B8B2C8792C96A6F6DFE918B28061D96_terseLabel_en-US
label,label,lab_us-gaap_ContractualObligation_0B8B2C8792C96A6F6DFE918B28061D96
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_ContractualObligation_0B8B2C8792C96A6F6DFE918B28061D96_label_en-US
label,label,lab_us-gaap_ContractualObligation_0B8B2C8792C96A6F6DFE918B28061D96
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_ContractualObligation
label,label,loc_us-gaap_ContractualObligation_0B8B2C8792C96A6F6DFE918B28061D96
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_ContractualObligation_0B8B2C8792C96A6F6DFE918B28061D96
label,to,lab_us-gaap_ContractualObligation_0B8B2C8792C96A6F6DFE918B28061D96
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_LongtermPurchaseCommitmentPeriod_61EEBCC29EFD727C2BF4918B2806C114_terseLabel_en-US
label,label,lab_us-gaap_LongtermPurchaseCommitmentPeriod_61EEBCC29EFD727C2BF4918B2806C114
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_LongtermPurchaseCommitmentPeriod_61EEBCC29EFD727C2BF4918B2806C114_label_en-US
label,label,lab_us-gaap_LongtermPurchaseCommitmentPeriod_61EEBCC29EFD727C2BF4918B2806C114
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_LongtermPurchaseCommitmentPeriod
label,label,loc_us-gaap_LongtermPurchaseCommitmentPeriod_61EEBCC29EFD727C2BF4918B2806C114
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_LongtermPurchaseCommitmentPeriod_61EEBCC29EFD727C2BF4918B2806C114
label,to,lab_us-gaap_LongtermPurchaseCommitmentPeriod_61EEBCC29EFD727C2BF4918B2806C114
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_LossContingencyNewClaimsFiledNumber_A9F82B04D1428C1936C0918B2806C015_terseLabel_en-US
label,label,lab_us-gaap_LossContingencyNewClaimsFiledNumber_A9F82B04D1428C1936C0918B2806C015
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_LossContingencyNewClaimsFiledNumber_A9F82B04D1428C1936C0918B2806C015_label_en-US
label,label,lab_us-gaap_LossContingencyNewClaimsFiledNumber_A9F82B04D1428C1936C0918B2806C015
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_LossContingencyNewClaimsFiledNumber
label,label,loc_us-gaap_LossContingencyNewClaimsFiledNumber_A9F82B04D1428C1936C0918B2806C015
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_LossContingencyNewClaimsFiledNumber_A9F82B04D1428C1936C0918B2806C015
label,to,lab_us-gaap_LossContingencyNewClaimsFiledNumber_A9F82B04D1428C1936C0918B2806C015
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_LossContingencyAccrualAtCarryingValue_37F61AD5935BA120A335918B28060381_terseLabel_en-US
label,label,lab_us-gaap_LossContingencyAccrualAtCarryingValue_37F61AD5935BA120A335918B28060381
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_LossContingencyAccrualAtCarryingValue_37F61AD5935BA120A335918B28060381_label_en-US
label,label,lab_us-gaap_LossContingencyAccrualAtCarryingValue_37F61AD5935BA120A335918B28060381
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_LossContingencyAccrualAtCarryingValue
label,label,loc_us-gaap_LossContingencyAccrualAtCarryingValue_37F61AD5935BA120A335918B28060381
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_LossContingencyAccrualAtCarryingValue_37F61AD5935BA120A335918B28060381
label,to,lab_us-gaap_LossContingencyAccrualAtCarryingValue_37F61AD5935BA120A335918B28060381
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_ScheduleOfEarningsPerShareBasicByCommonClassTable_F0DB14F24EF775B9A94B01958F6D2595_terseLabel_en-US
label,label,lab_us-gaap_ScheduleOfEarningsPerShareBasicByCommonClassTable_F0DB14F24EF775B9A94B01958F6D2595
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_ScheduleOfEarningsPerShareBasicByCommonClassTable_F0DB14F24EF775B9A94B01958F6D2595_label_en-US
label,label,lab_us-gaap_ScheduleOfEarningsPerShareBasicByCommonClassTable_F0DB14F24EF775B9A94B01958F6D2595
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_ScheduleOfEarningsPerShareBasicByCommonClassTable
label,label,loc_us-gaap_ScheduleOfEarningsPerShareBasicByCommonClassTable_F0DB14F24EF775B9A94B01958F6D2595
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_ScheduleOfEarningsPerShareBasicByCommonClassTable_F0DB14F24EF775B9A94B01958F6D2595
label,to,lab_us-gaap_ScheduleOfEarningsPerShareBasicByCommonClassTable_F0DB14F24EF775B9A94B01958F6D2595
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_CommonClassAMember_E30C7DD7ED5C86EF327001958F6D3453_verboseLabel_en-US
label,label,lab_us-gaap_CommonClassAMember_E30C7DD7ED5C86EF327001958F6D3453
label,role,http://www.xbrl.org/2003/role/verboseLabel
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_CommonClassAMember
label,label,loc_us-gaap_CommonClassAMember_E30C7DD7ED5C86EF327001958F6D3453
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_CommonClassAMember_E30C7DD7ED5C86EF327001958F6D3453
label,to,lab_us-gaap_CommonClassAMember_E30C7DD7ED5C86EF327001958F6D3453
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_CommonClassBMember_AE94E4DEB5648F6A911B01958F6ED7C5_verboseLabel_en-US
label,label,lab_us-gaap_CommonClassBMember_AE94E4DEB5648F6A911B01958F6ED7C5
label,role,http://www.xbrl.org/2003/role/verboseLabel
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_CommonClassBMember
label,label,loc_us-gaap_CommonClassBMember_AE94E4DEB5648F6A911B01958F6ED7C5
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_CommonClassBMember_AE94E4DEB5648F6A911B01958F6ED7C5
label,to,lab_us-gaap_CommonClassBMember_AE94E4DEB5648F6A911B01958F6ED7C5
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_EarningsPerShareBasicLineItems_BEFCFC9E93FCEEBF285A01958F6E99DE_terseLabel_en-US
label,label,lab_us-gaap_EarningsPerShareBasicLineItems_BEFCFC9E93FCEEBF285A01958F6E99DE
